LAB SAMPLE ID,SITE,Core Depth,Ave Core depth (cm),HG SPIKE,TIME POINT,COLLECTION_DATE,SAMPLE TYPE,SAMPLING COMMENT,SAMPLING METHOD,FILTER,SAMPLE PRESERVATION,PARAMETER,ANALYSIS DATE,SOURCE FILE,VALUE,DL,DL Flag,UNITS,Dilution,Replicate,ID Recovery
CM15-1245,Jug Bay Marsh,12-16 cm,14,Me199Hg,,9/28/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kdemeth-Me199Hg-solid,02/09/17,ICPMS MeHg\ICPMS MeHg 2017\[20170209 MERX CM15 soils.xlsx,0.31,0.001,,ng/gdw,,distillation duplicate,38.4%
CM15-1245,Jug Bay Marsh,12-16 cm,14,Me199Hg,,09/28/15,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kdemeth-Me199Hg-solid,02/16/17,S:\MicrobialEcology\Analytical  Data\ICPMS MeHg\ICPMS MeHg 2017\20170216 MERX CM15 soils_SI15 sw.xlsx,0.322,0,,ng/gdw,,,92.4%
CM15-1245,Jug Bay Marsh,12-16 cm,14,Me199Hg,,09/28/15,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kdemeth-Me201Hg-solid,02/16/17,S:\MicrobialEcology\Analytical  Data\ICPMS MeHg\ICPMS MeHg 2017\20170216 MERX CM15 soils_SI15 sw.xlsx,0,0,<,ng/gdw,,,92.4%
CM15-1245,Jug Bay Marsh,12-16 cm,14,Me199Hg,,9/28/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kdemeth-MeHg-solid,02/09/17,ICPMS MeHg\ICPMS MeHg 2017\[20170209 MERX CM15 soils.xlsx,0.3,0.008,,ng/gdw,,,26.6%
CM15-1245,Jug Bay Marsh,12-16 cm,14,Me199Hg,,9/28/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kdemeth-MeHg-solid,02/09/17,ICPMS MeHg\ICPMS MeHg 2017\[20170209 MERX CM15 soils.xlsx,0.27,0.004,,ng/gdw,,distillation duplicate,38.4%
CM15-1245,Jug Bay Marsh,12-16 cm,14,Me199Hg,,09/28/15,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kdemeth-MeHg-solid,02/16/17,S:\MicrobialEcology\Analytical  Data\ICPMS MeHg\ICPMS MeHg 2017\20170216 MERX CM15 soils_SI15 sw.xlsx,0.247,0.001,,ng/gdw,,,92.4%
CM15-1245,Jug Bay Marsh,12-16 cm,14,Me199Hg,,9/28/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kdemeth-T199Hg-solid,02/10/17,S:\MicrobialEcology\Analytical  Data\ICPMS HG\2017\20170210 FIAS CM15 Soils b.xlsx,0.1,0.06,,ng/gdw,,,98%
CM15-1245,Jug Bay Marsh,12-16 cm,14,Me199Hg,,9/28/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kdemeth-T201Hg-solid,02/10/17,S:\MicrobialEcology\Analytical  Data\ICPMS HG\2017\20170210 FIAS CM15 Soils b.xlsx,0,0.12,<,ng/gdw,,,98%
CM15-1245,Jug Bay Marsh,12-16 cm,14,Me199Hg,,9/28/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kdemeth-THg-solid,02/10/17,S:\MicrobialEcology\Analytical  Data\ICPMS HG\2017\20170210 FIAS CM15 Soils b.xlsx,109,2.18,,ng/gdw,,,98%
CM15-1246,Jug Bay Marsh,12-16 cm,14,Me199Hg,,9/28/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kdemeth-Me199Hg-solid,02/09/17,ICPMS MeHg\ICPMS MeHg 2017\[20170209 MERX CM15 soils.xlsx,0.21,0.001,,ng/gdw,,,37.6%
CM15-1246,Jug Bay Marsh,12-16 cm,14,Me199Hg,,9/28/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kdemeth-MeHg-solid,02/09/17,ICPMS MeHg\ICPMS MeHg 2017\[20170209 MERX CM15 soils.xlsx,0.25,0.005,,ng/gdw,,,37.6%
CM15-1246,Jug Bay Marsh,12-16 cm,14,Me199Hg,,9/28/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kdemeth-T199Hg-solid,02/10/17,S:\MicrobialEcology\Analytical  Data\ICPMS HG\2017\20170210 FIAS CM15 Soils b.xlsx,0.07,0.07,<,ng/gdw,,,98%
CM15-1246,Jug Bay Marsh,12-16 cm,14,Me199Hg,,9/28/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kdemeth-T201Hg-solid,02/10/17,S:\MicrobialEcology\Analytical  Data\ICPMS HG\2017\20170210 FIAS CM15 Soils b.xlsx,0,0.12,<,ng/gdw,,,98%
CM15-1246,Jug Bay Marsh,12-16 cm,14,Me199Hg,,9/28/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kdemeth-THg-solid,02/10/17,S:\MicrobialEcology\Analytical  Data\ICPMS HG\2017\20170210 FIAS CM15 Soils b.xlsx,115,2.31,,ng/gdw,,,98%
CM15-1247,Jug Bay Marsh,0-4 cm,2,201Hg,,09/28/15,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-Me199Hg-solid,02/16/17,S:\MicrobialEcology\Analytical  Data\ICPMS MeHg\ICPMS MeHg 2017\20170216 MERX CM15 soils_SI15 sw.xlsx,0,0,<,ng/gdw,,,103%
CM15-1247,Jug Bay Marsh,0-4 cm,2,201Hg,,9/28/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-Me201Hg-solid,02/07/17,ICPMS MeHg\ICPMS MeHg 2017\[20170207 MERX CM15 soils.xlsx,0.049,0,,ng/gdw,,,101%
CM15-1247,Jug Bay Marsh,0-4 cm,2,201Hg,,09/28/15,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-Me201Hg-solid,02/16/17,S:\MicrobialEcology\Analytical  Data\ICPMS MeHg\ICPMS MeHg 2017\20170216 MERX CM15 soils_SI15 sw.xlsx,0.05,0,,ng/gdw,,,103%
CM15-1247,Jug Bay Marsh,0-4 cm,2,201Hg,,9/28/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-MeHg-solid,02/07/17,ICPMS MeHg\ICPMS MeHg 2017\[20170207 MERX CM15 soils.xlsx,0.41,0,,ng/gdw,,,101%
CM15-1247,Jug Bay Marsh,0-4 cm,2,201Hg,,09/28/15,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-MeHg-solid,02/16/17,S:\MicrobialEcology\Analytical  Data\ICPMS MeHg\ICPMS MeHg 2017\20170216 MERX CM15 soils_SI15 sw.xlsx,0.374,0.001,,ng/gdw,,,103%
CM15-1247,Jug Bay Marsh,0-4 cm,2,201Hg,,9/28/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-T199Hg-solid,02/10/17,S:\MicrobialEcology\Analytical  Data\ICPMS HG\2017\20170210 FIAS CM15 Soils b.xlsx,0.08,0.08,<,ng/gdw,,,93%
CM15-1247,Jug Bay Marsh,0-4 cm,2,201Hg,,9/28/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-T201Hg-solid,02/10/17,S:\MicrobialEcology\Analytical  Data\ICPMS HG\2017\20170210 FIAS CM15 Soils b.xlsx,4.2,0.14,,ng/gdw,,,93%
CM15-1247,Jug Bay Marsh,0-4 cm,2,201Hg,,9/28/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-THg-solid,02/10/17,S:\MicrobialEcology\Analytical  Data\ICPMS HG\2017\20170210 FIAS CM15 Soils b.xlsx,80.2,2.59,,ng/gdw,,,93%
CM15-1248,Jug Bay Marsh,0-4 cm,2,201Hg,,09/28/15,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-Me199Hg-solid,02/16/17,S:\MicrobialEcology\Analytical  Data\ICPMS MeHg\ICPMS MeHg 2017\20170216 MERX CM15 soils_SI15 sw.xlsx,0.002,0,,ng/gdw,,,105%
CM15-1248,Jug Bay Marsh,0-4 cm,2,201Hg,,9/28/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-Me201Hg-solid,02/07/17,ICPMS MeHg\ICPMS MeHg 2017\[20170207 MERX CM15 soils.xlsx,0.092,0,,ng/gdw,,,102%
CM15-1248,Jug Bay Marsh,0-4 cm,2,201Hg,,09/28/15,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-Me201Hg-solid,02/16/17,S:\MicrobialEcology\Analytical  Data\ICPMS MeHg\ICPMS MeHg 2017\20170216 MERX CM15 soils_SI15 sw.xlsx,0.082,0,,ng/gdw,,,105%
CM15-1248,Jug Bay Marsh,0-4 cm,2,201Hg,,9/28/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-MeHg-solid,02/07/17,ICPMS MeHg\ICPMS MeHg 2017\[20170207 MERX CM15 soils.xlsx,0.47,0,,ng/gdw,,,102%
CM15-1248,Jug Bay Marsh,0-4 cm,2,201Hg,,09/28/15,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-MeHg-solid,02/16/17,S:\MicrobialEcology\Analytical  Data\ICPMS MeHg\ICPMS MeHg 2017\20170216 MERX CM15 soils_SI15 sw.xlsx,0.402,0.001,,ng/gdw,,,105%
CM15-1248,Jug Bay Marsh,0-4 cm,2,201Hg,,9/28/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-T199Hg-solid,02/10/17,S:\MicrobialEcology\Analytical  Data\ICPMS HG\2017\20170210 FIAS CM15 Soils b.xlsx,0.08,0.08,<,ng/gdw,,,97%
CM15-1248,Jug Bay Marsh,0-4 cm,2,201Hg,,9/28/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-T201Hg-solid,02/10/17,S:\MicrobialEcology\Analytical  Data\ICPMS HG\2017\20170210 FIAS CM15 Soils b.xlsx,7.3,0.14,,ng/gdw,,,97%
CM15-1248,Jug Bay Marsh,0-4 cm,2,201Hg,,9/28/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-THg-solid,02/10/17,S:\MicrobialEcology\Analytical  Data\ICPMS HG\2017\20170210 FIAS CM15 Soils b.xlsx,82.6,2.64,,ng/gdw,,,97%
CM15-1249,Jug Bay Marsh,0-4 cm,2,201Hg,,9/28/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-Me201Hg-solid,02/07/17,ICPMS MeHg\ICPMS MeHg 2017\[20170207 MERX CM15 soils.xlsx,0.107,0,,ng/gdw,,,96.5%
CM15-1249,Jug Bay Marsh,0-4 cm,2,201Hg,,9/28/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-Me201Hg-solid,02/07/17,ICPMS MeHg\ICPMS MeHg 2017\[20170207 MERX CM15 soils.xlsx,0.11,0,,ng/gdw,,distil dup,96.8%
CM15-1249,Jug Bay Marsh,0-4 cm,2,201Hg,,9/28/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-MeHg-solid,02/07/17,ICPMS MeHg\ICPMS MeHg 2017\[20170207 MERX CM15 soils.xlsx,0.57,0,,ng/gdw,,,96.5%
CM15-1249,Jug Bay Marsh,0-4 cm,2,201Hg,,9/28/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-MeHg-solid,02/07/17,ICPMS MeHg\ICPMS MeHg 2017\[20170207 MERX CM15 soils.xlsx,0.59,0,,ng/gdw,,distil dup,96.8%
CM15-1249,Jug Bay Marsh,0-4 cm,2,201Hg,,9/28/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-T199Hg-solid,02/10/17,S:\MicrobialEcology\Analytical  Data\ICPMS HG\2017\20170210 FIAS CM15 Soils b.xlsx,0.08,0.08,<,ng/gdw,,,94%
CM15-1249,Jug Bay Marsh,0-4 cm,2,201Hg,,9/28/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-T201Hg-solid,02/10/17,S:\MicrobialEcology\Analytical  Data\ICPMS HG\2017\20170210 FIAS CM15 Soils b.xlsx,6.9,0.15,,ng/gdw,,,94%
CM15-1249,Jug Bay Marsh,0-4 cm,2,201Hg,,9/28/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-THg-solid,02/10/17,S:\MicrobialEcology\Analytical  Data\ICPMS HG\2017\20170210 FIAS CM15 Soils b.xlsx,79.4,2.65,,ng/gdw,,,94%
CM15-1250,Jug Bay Marsh,4-8 cm,6,201Hg,,09/28/15,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-Me199Hg-solid,02/16/17,S:\MicrobialEcology\Analytical  Data\ICPMS MeHg\ICPMS MeHg 2017\20170216 MERX CM15 soils_SI15 sw.xlsx,0.001,0,,ng/gdw,,,99.6%
CM15-1250,Jug Bay Marsh,4-8 cm,6,201Hg,,9/28/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-Me201Hg-solid,02/07/17,ICPMS MeHg\ICPMS MeHg 2017\[20170207 MERX CM15 soils.xlsx,0.069,0,,ng/gdw,,,103%
CM15-1250,Jug Bay Marsh,4-8 cm,6,201Hg,,09/28/15,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-Me201Hg-solid,02/16/17,S:\MicrobialEcology\Analytical  Data\ICPMS MeHg\ICPMS MeHg 2017\20170216 MERX CM15 soils_SI15 sw.xlsx,0.059,0,,ng/gdw,,,99.6%
CM15-1250,Jug Bay Marsh,4-8 cm,6,201Hg,,9/28/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-MeHg-solid,02/07/17,ICPMS MeHg\ICPMS MeHg 2017\[20170207 MERX CM15 soils.xlsx,0.38,0,,ng/gdw,,,103%
CM15-1250,Jug Bay Marsh,4-8 cm,6,201Hg,,09/28/15,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-MeHg-solid,02/16/17,S:\MicrobialEcology\Analytical  Data\ICPMS MeHg\ICPMS MeHg 2017\20170216 MERX CM15 soils_SI15 sw.xlsx,0.333,0.001,,ng/gdw,,,99.6%
CM15-1250,Jug Bay Marsh,4-8 cm,6,201Hg,,9/28/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-T199Hg-solid,02/10/17,S:\MicrobialEcology\Analytical  Data\ICPMS HG\2017\20170210 FIAS CM15 Soils b.xlsx,0.07,0.07,<,ng/gdw,,,102%
CM15-1250,Jug Bay Marsh,4-8 cm,6,201Hg,,9/28/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-T201Hg-solid,02/10/17,S:\MicrobialEcology\Analytical  Data\ICPMS HG\2017\20170210 FIAS CM15 Soils b.xlsx,5.8,0.13,,ng/gdw,,,102%
CM15-1250,Jug Bay Marsh,4-8 cm,6,201Hg,,9/28/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-THg-solid,02/10/17,S:\MicrobialEcology\Analytical  Data\ICPMS HG\2017\20170210 FIAS CM15 Soils b.xlsx,83.1,2.55,,ng/gdw,,,102%
CM15-1251,Jug Bay Marsh,4-8 cm,6,201Hg,,9/28/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-Me201Hg-solid,02/07/17,ICPMS MeHg\ICPMS MeHg 2017\[20170207 MERX CM15 soils.xlsx,0.047,0,,ng/gdw,,,96.8%
CM15-1251,Jug Bay Marsh,4-8 cm,6,201Hg,,9/28/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-MeHg-solid,02/07/17,ICPMS MeHg\ICPMS MeHg 2017\[20170207 MERX CM15 soils.xlsx,0.37,0,,ng/gdw,,,96.8%
CM15-1251,Jug Bay Marsh,4-8 cm,6,201Hg,,9/28/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-T199Hg-solid,02/10/17,S:\MicrobialEcology\Analytical  Data\ICPMS HG\2017\20170210 FIAS CM15 Soils b.xlsx,0.06,0.06,<,ng/gdw,,,97%
CM15-1251,Jug Bay Marsh,4-8 cm,6,201Hg,,9/28/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-T199Hg-solid,02/10/17,S:\MicrobialEcology\Analytical  Data\ICPMS HG\2017\20170210 FIAS CM15 Soils b.xlsx,0.06,0.06,<,ng/gdw,,analytical replicate,97%
CM15-1251,Jug Bay Marsh,4-8 cm,6,201Hg,,9/28/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-T201Hg-solid,02/10/17,S:\MicrobialEcology\Analytical  Data\ICPMS HG\2017\20170210 FIAS CM15 Soils b.xlsx,2.7,0.11,,ng/gdw,,,97%
CM15-1251,Jug Bay Marsh,4-8 cm,6,201Hg,,9/28/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-T201Hg-solid,02/10/17,S:\MicrobialEcology\Analytical  Data\ICPMS HG\2017\20170210 FIAS CM15 Soils b.xlsx,2.5,0.11,,ng/gdw,,analytical replicate,97%
CM15-1251,Jug Bay Marsh,4-8 cm,6,201Hg,,9/28/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-THg-solid,02/10/17,S:\MicrobialEcology\Analytical  Data\ICPMS HG\2017\20170210 FIAS CM15 Soils b.xlsx,65.7,2.08,,ng/gdw,,,97%
CM15-1251,Jug Bay Marsh,4-8 cm,6,201Hg,,9/28/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-THg-solid,02/10/17,S:\MicrobialEcology\Analytical  Data\ICPMS HG\2017\20170210 FIAS CM15 Soils b.xlsx,65.5,2.08,,ng/gdw,,analytical replicate,97%
CM15-1252,Jug Bay Marsh,4-8 cm,6,201Hg,,9/28/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-Me201Hg-solid,02/07/17,ICPMS MeHg\ICPMS MeHg 2017\[20170207 MERX CM15 soils.xlsx,0.065,0,,ng/gdw,,,88.0%
CM15-1252,Jug Bay Marsh,4-8 cm,6,201Hg,,9/28/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-MeHg-solid,02/07/17,ICPMS MeHg\ICPMS MeHg 2017\[20170207 MERX CM15 soils.xlsx,0.35,0,,ng/gdw,,,88.0%
CM15-1252,Jug Bay Marsh,4-8 cm,6,201Hg,,9/28/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-T199Hg-solid,02/10/17,S:\MicrobialEcology\Analytical  Data\ICPMS HG\2017\20170210 FIAS CM15 Soils b.xlsx,0.07,0.07,<,ng/gdw,,,99%
CM15-1252,Jug Bay Marsh,4-8 cm,6,201Hg,,9/28/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-T201Hg-solid,02/10/17,S:\MicrobialEcology\Analytical  Data\ICPMS HG\2017\20170210 FIAS CM15 Soils b.xlsx,4.7,0.13,,ng/gdw,,,99%
CM15-1252,Jug Bay Marsh,4-8 cm,6,201Hg,,9/28/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-THg-solid,02/10/17,S:\MicrobialEcology\Analytical  Data\ICPMS HG\2017\20170210 FIAS CM15 Soils b.xlsx,72.7,2.44,,ng/gdw,,,99%
CM15-1253,Jug Bay Marsh,8-12 cm,10,201Hg,,09/28/15,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-Me199Hg-solid,02/16/17,S:\MicrobialEcology\Analytical  Data\ICPMS MeHg\ICPMS MeHg 2017\20170216 MERX CM15 soils_SI15 sw.xlsx,0,0,<,ng/gdw,,,98.3%
CM15-1253,Jug Bay Marsh,8-12 cm,10,201Hg,,9/28/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-Me201Hg-solid,02/07/17,ICPMS MeHg\ICPMS MeHg 2017\[20170207 MERX CM15 soils.xlsx,0.079,0,,ng/gdw,,,100%
CM15-1253,Jug Bay Marsh,8-12 cm,10,201Hg,,09/28/15,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-Me201Hg-solid,02/16/17,S:\MicrobialEcology\Analytical  Data\ICPMS MeHg\ICPMS MeHg 2017\20170216 MERX CM15 soils_SI15 sw.xlsx,0.085,0,,ng/gdw,,,98.3%
CM15-1253,Jug Bay Marsh,8-12 cm,10,201Hg,,9/28/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-MeHg-solid,02/07/17,ICPMS MeHg\ICPMS MeHg 2017\[20170207 MERX CM15 soils.xlsx,0.3,0,,ng/gdw,,,100%
CM15-1253,Jug Bay Marsh,8-12 cm,10,201Hg,,09/28/15,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-MeHg-solid,02/16/17,S:\MicrobialEcology\Analytical  Data\ICPMS MeHg\ICPMS MeHg 2017\20170216 MERX CM15 soils_SI15 sw.xlsx,0.233,0.001,,ng/gdw,,,98.3%
CM15-1253,Jug Bay Marsh,8-12 cm,10,201Hg,,9/28/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-T199Hg-solid,02/10/17,S:\MicrobialEcology\Analytical  Data\ICPMS HG\2017\20170210 FIAS CM15 Soils b.xlsx,0.08,0.08,<,ng/gdw,,,96%
CM15-1253,Jug Bay Marsh,8-12 cm,10,201Hg,,9/28/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-T201Hg-solid,02/10/17,S:\MicrobialEcology\Analytical  Data\ICPMS HG\2017\20170210 FIAS CM15 Soils b.xlsx,7,0.14,,ng/gdw,,,96%
CM15-1253,Jug Bay Marsh,8-12 cm,10,201Hg,,9/28/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-THg-solid,02/10/17,S:\MicrobialEcology\Analytical  Data\ICPMS HG\2017\20170210 FIAS CM15 Soils b.xlsx,116,2.56,,ng/gdw,,,96%
CM15-1254,Jug Bay Marsh,8-12 cm,10,201Hg,,9/28/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-Me201Hg-solid,02/07/17,ICPMS MeHg\ICPMS MeHg 2017\[20170207 MERX CM15 soils.xlsx,0.082,0,,ng/gdw,,,97.3%
CM15-1254,Jug Bay Marsh,8-12 cm,10,201Hg,,9/28/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-MeHg-solid,02/07/17,ICPMS MeHg\ICPMS MeHg 2017\[20170207 MERX CM15 soils.xlsx,0.33,0,,ng/gdw,,,97.3%
CM15-1254,Jug Bay Marsh,8-12 cm,10,201Hg,,9/28/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-T199Hg-solid,02/10/17,S:\MicrobialEcology\Analytical  Data\ICPMS HG\2017\20170210 FIAS CM15 Soils b.xlsx,0.08,0.08,<,ng/gdw,,,101%
CM15-1254,Jug Bay Marsh,8-12 cm,10,201Hg,,9/28/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-T201Hg-solid,02/10/17,S:\MicrobialEcology\Analytical  Data\ICPMS HG\2017\20170210 FIAS CM15 Soils b.xlsx,6.8,0.14,,ng/gdw,,,101%
CM15-1254,Jug Bay Marsh,8-12 cm,10,201Hg,,9/28/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-THg-solid,02/10/17,S:\MicrobialEcology\Analytical  Data\ICPMS HG\2017\20170210 FIAS CM15 Soils b.xlsx,110,2.69,,ng/gdw,,,101%
CM15-1255,Jug Bay Marsh,8-12 cm,10,201Hg,,9/28/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-Me201Hg-solid,02/07/17,ICPMS MeHg\ICPMS MeHg 2017\[20170207 MERX CM15 soils.xlsx,0.113,0,,ng/gdw,,,95.5%
CM15-1255,Jug Bay Marsh,8-12 cm,10,201Hg,,9/28/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-Me201Hg-solid,02/07/17,ICPMS MeHg\ICPMS MeHg 2017\[20170207 MERX CM15 soils.xlsx,0.105,0,,ng/gdw,,distil dup,89.6%
CM15-1255,Jug Bay Marsh,8-12 cm,10,201Hg,,9/28/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-MeHg-solid,02/07/17,ICPMS MeHg\ICPMS MeHg 2017\[20170207 MERX CM15 soils.xlsx,0.31,0,,ng/gdw,,,95.5%
CM15-1255,Jug Bay Marsh,8-12 cm,10,201Hg,,9/28/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-MeHg-solid,02/07/17,ICPMS MeHg\ICPMS MeHg 2017\[20170207 MERX CM15 soils.xlsx,0.26,0,,ng/gdw,,dist dup,89.6%
CM15-1255,Jug Bay Marsh,8-12 cm,10,201Hg,,9/28/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-T199Hg-solid,02/10/17,S:\MicrobialEcology\Analytical  Data\ICPMS HG\2017\20170210 FIAS CM15 Soils b.xlsx,0.08,0.08,<,ng/gdw,,,99%
CM15-1255,Jug Bay Marsh,8-12 cm,10,201Hg,,9/28/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-T199Hg-solid,02/10/17,S:\MicrobialEcology\Analytical  Data\ICPMS HG\2017\20170210 FIAS CM15 Soils b.xlsx,0.07,0.07,<,ng/gdw,,distillation duplicate,99%
CM15-1255,Jug Bay Marsh,8-12 cm,10,201Hg,,9/28/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-T201Hg-solid,02/10/17,S:\MicrobialEcology\Analytical  Data\ICPMS HG\2017\20170210 FIAS CM15 Soils b.xlsx,10.1,0.14,,ng/gdw,,,99%
CM15-1255,Jug Bay Marsh,8-12 cm,10,201Hg,,9/28/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-T201Hg-solid,02/10/17,S:\MicrobialEcology\Analytical  Data\ICPMS HG\2017\20170210 FIAS CM15 Soils b.xlsx,9.8,0.13,,ng/gdw,,distillation duplicate,99%
CM15-1255,Jug Bay Marsh,8-12 cm,10,201Hg,,9/28/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-THg-solid,02/10/17,S:\MicrobialEcology\Analytical  Data\ICPMS HG\2017\20170210 FIAS CM15 Soils b.xlsx,105,2.73,,ng/gdw,,,99%
CM15-1255,Jug Bay Marsh,8-12 cm,10,201Hg,,9/28/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-THg-solid,02/10/17,S:\MicrobialEcology\Analytical  Data\ICPMS HG\2017\20170210 FIAS CM15 Soils b.xlsx,106,2.56,,ng/gdw,,distillation duplicate,99%
CM15-1256,Jug Bay Marsh,12-16 cm,14,201Hg,,9/28/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-Me201Hg-solid,02/07/17,ICPMS MeHg\ICPMS MeHg 2017\[20170207 MERX CM15 soils.xlsx,0.034,0,,ng/gdw,,,94.6%
CM15-1256,Jug Bay Marsh,12-16 cm,14,201Hg,,9/28/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-MeHg-solid,02/07/17,ICPMS MeHg\ICPMS MeHg 2017\[20170207 MERX CM15 soils.xlsx,0.18,0,,ng/gdw,,,94.6%
CM15-1256,Jug Bay Marsh,12-16 cm,14,201Hg,,9/28/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-T199Hg-solid,02/10/17,S:\MicrobialEcology\Analytical  Data\ICPMS HG\2017\20170210 FIAS CM15 Soils b.xlsx,0.08,0.08,<,ng/gdw,,,104%
CM15-1256,Jug Bay Marsh,12-16 cm,14,201Hg,,9/28/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,kmeth-T201Hg-solid,02/10/17,S:\MicrobialEcology\Analytical  Data\ICPMS HG\2017\20170210 FIAS CM15 Soils b.xlsx,5.1,0.14,,ng/gdw,,,104%
